mat,T,k,bid,ask,mid,w,half_spread,in_cone
2,0.1806981520530949,0.06619048901196221,0.117257038,0.118146976,0.117702007,0.0025033492740278813,0.0004449690000000034,True
2,0.1806981520530949,0.06951827903622848,0.116430864,0.117521792,0.116976328,0.0024725761728341166,0.0005454640000000024,True
2,0.1806981520530949,0.07283503252402107,0.115971433,0.116851328,0.116411381,0.0024487508168222496,0.00043994750000000277,True
2,0.1806981520530949,0.07614082058794526,0.115043478,0.116470925,0.115757201,0.0024213063737233277,0.0007137234999999992,True
2,0.1806981520530949,0.0794357164146866,0.114948758,0.115976907,0.115462833,0.002409007374641967,0.000514074500000003,True
2,0.1806981520530949,0.08271979154622526,0.114629197,0.115743816,0.115186507,0.002397490684618633,0.0005573094999999986,True
2,0.1806981520530949,0.08599311682199838,0.114468818,0.115478294,0.114973556,0.0023886341594171467,0.0005047379999999976,True
2,0.1806981520530949,0.08925576238806932,0.114105746,0.11542675,0.114766248,0.0023800280667278526,0.0006605020000000003,True
2,0.1806981520530949,0.0925077977061478,0.114009622,0.115449789,0.114729705,0.0023785126469862915,0.0007200834999999961,True
2,0.1806981520530949,0.0957492915624618,0.114035213,0.115605211,0.114820212,0.0023822668090864407,0.0007849990000000015,True
2,0.1806981520530949,0.09898031207648927,0.113966611,0.115686088,0.11482635,0.0023825215158886073,0.0008597385000000055,True
2,0.1806981520530949,0.10220092670954606,0.114137277,0.115707141,0.114922209,0.002386501115698484,0.0007849320000000021,True
2,0.1806981520530949,0.10541120227323804,0.114308614,0.116025448,0.115167031,0.0023966800066622484,0.0008584170000000002,True
2,0.1806981520530949,0.10861120493777815,0.114518957,0.116397488,0.115458223,0.002408815013134675,0.0009392654999999944,True
2,0.1806981520530949,0.11180100024016876,0.114818483,0.116871296,0.11584489,0.0024249761644988717,0.0010264065000000003,True
2,0.1806981520530949,0.12445939773636053,0.116911374,0.118946547,0.11792896,0.002513012497086975,0.0010175865000000006,True
2,0.1806981520530949,0.13072901061750977,0.117834775,0.119927943,0.118881359,0.002553766780823545,0.0010465839999999962,True
3,0.2573579751299185,-0.40904882194652725,0.374858882,0.376896826,0.375877854,0.03636060562573994,0.0010189720000000069,False
3,0.2573579751299185,-0.3984104225228265,0.369240217,0.371192677,0.370216447,0.035273540079943586,0.0009762300000000224,False
3,0.2573579751299185,-0.36715787984365095,0.352547154,0.35460445,0.353575802,0.03217382543864914,0.0010286480000000209,False
3,0.2573579751299185,-0.36204277930945855,0.350074733,0.351751139,0.350912936,0.031691032401238405,0.0008382029999999818,False
3,0.2573579751299185,-0.3569537099332191,0.347232973,0.349200743,0.348216858,0.031205936177504497,0.00098388499999999,False
3,0.2573579751299185,-0.351890406684826,0.344691762,0.346296226,0.345493994,0.03071981776686453,0.0008022319999999861,False
3,0.2573579751299185,-0.3468526127906141,0.341798297,0.34368274,0.342740519,0.0302321150038176,0.0009422215000000067,False
3,0.2573579751299185,-0.34184007110145753,0.339193525,0.341036015,0.34011477,0.02977067045784503,0.000921245000000015,False
3,0.2573579751299185,-0.33685252972346913,0.336555289,0.338357353,0.337456321,0.02930709457682189,0.0009010320000000238,False
3,0.2573579751299185,-0.33188974051307335,0.333884893,0.335647966,0.334766429,0.028841738188287395,0.0008815365000000019,False
3,0.2573579751299185,-0.3269514590029261,0.33147285,0.333194177,0.332333513,0.028424046677843495,0.0008606634999999974,False
3,0.2573579751299185,-0.3220374443296538,0.328735554,0.330420706,0.32957813,0.02795467203283388,0.0008425760000000115,False
3,0.2573579751299185,-0.3171474591633585,0.326246292,0.327892752,0.327069522,0.027530733561467666,0.0008232300000000081,False
3,0.2573579751299185,-0.3122812696388404,0.323717422,0.325326676,0.324522049,0.02710354198720081,0.0008046270000000022,False
3,0.2573579751299185,-0.30743864528848347,0.321150482,0.322723922,0.321937202,0.026673497259701792,0.0007867199999999908,False
3,0.2573579751299185,-0.30261935897675973,0.319061987,0.32008583,0.319573908,0.02628332214619748,0.0005119215000000121,False
3,0.2573579751299185,-0.29782318548937936,0.316663076,0.317911571,0.317287324,0.02590854801692336,0.0006242475000000081,False
3,0.2573579751299185,-0.2930499068650001,0.314219264,0.31519594,0.314707602,0.02548895898245196,0.0004883380000000048,False
3,0.2573579751299185,-0.2882993042334648,0.311252375,0.312686765,0.31196957,0.02504736817377006,0.000717194999999976,False
3,0.2573579751299185,-0.28357116316338277,0.309203758,0.310369118,0.309786438,0.024698036779746503,0.0005826800000000021,False
3,0.2573579751299185,-0.27886527225065205,0.306635167,0.308001632,0.3073184,0.02430607075507937,0.0006832325000000194,False
3,0.2573579751299185,-0.27418142306174237,0.304251645,0.305586245,0.304918945,0.023928002635368945,0.0006672999999999818,False
3,0.2573579751299185,-0.2695194100782988,0.301820742,0.303124749,0.302472746,0.02354561991216881,0.0006520035000000257,False
3,0.2573579751299185,-0.2648790306430314,0.299557467,0.300407194,0.299982331,0.023159489487200622,0.0004248634999999834,False
3,0.2573579751299185,-0.2602600849068542,0.297032125,0.298276537,0.297654331,0.02280142781273698,0.000622206000000014,False
3,0.2573579751299185,-0.25566237577724005,0.29466803,0.295883499,0.295275765,0.02243846984679891,0.0006077344999999845,False
3,0.2573579751299185,-0.25108570886775683,0.292452476,0.293244261,0.292848369,0.022071062984076305,0.00039589249999999465,True
3,0.2573579751299185,-0.24652989116917504,0.28998544,0.291144839,0.290565139,0.02172824486060397,0.0005796995000000027,True
3,0.2573579751299185,-0.24199473612537253,0.287661446,0.288793746,0.288227596,0.021380051640231042,0.0005661500000000153,True
3,0.2573579751299185,-0.23748005589133928,0.285283864,0.286206366,0.285745115,0.021013348348093656,0.00046125099999999586,True
3,0.2573579751299185,-0.23298566642291269,0.28267355,0.284294582,0.283484066,0.020682114461276577,0.0008105160000000111,True
3,0.2573579751299185,-0.22851138614633826,0.280728482,0.281783324,0.281255903,0.02035827250465198,0.0005274210000000001,True
3,0.2573579751299185,-0.22405703591425252,0.278192928,0.279738115,0.278965521,0.020028051065377042,0.0007725935000000017,True
3,0.2573579751299185,-0.21962243896264333,0.276116324,0.276955457,0.27653589,0.019680704413110345,0.00041956649999999596,True
3,0.2573579751299185,-0.21520742086875894,0.273806963,0.274790117,0.27429854,0.019363534022317132,0.000491576999999993,True
3,0.2573579751299185,-0.2108118095099423,0.271599891,0.272559769,0.27207983,0.01905155049072235,0.00047993900000001255,True
3,0.2573579751299185,-0.2064354350233673,0.269329083,0.270266682,0.269797883,0.018733318032570157,0.00046879949999997783,True
3,0.2573579751299185,-0.20207812854270732,0.267149744,0.268065142,0.267607443,0.01843036803124345,0.0004576989999999781,True
3,0.2573579751299185,-0.1977397270606752,0.264903759,0.265797919,0.265350839,0.01812084982493538,0.0004470799999999886,True
3,0.2573579751299185,-0.19342006603172004,0.262593337,0.263467152,0.263030245,0.017805288291751924,0.0004369075,True
3,0.2573579751299185,-0.18911898424689863,0.260363164,0.261358627,0.260860895,0.017512800118003633,0.0004977315000000149,True
3,0.2573579751299185,-0.18483632256848775,0.25820531,0.259177453,0.258691382,0.017222712534519846,0.00048607149999999044,True
3,0.2573579751299185,-0.1805719238946536,0.255976177,0.25692602,0.256451098,0.016925704585682683,0.00047492149999997513,True
3,0.2573579751299185,-0.17632563312487132,0.253810929,0.254738754,0.254274842,0.016639658816365838,0.0004639124999999966,True
3,0.2573579751299185,-0.17209729712607666,0.25157269,0.252479455,0.252026072,0.016346642785501516,0.0004533825000000158,True
3,0.2573579751299185,-0.16788676469952915,0.249390558,0.250402821,0.24989669,0.01607158236618494,0.0005061314999999927,True
3,0.2573579751299185,-0.1636938865483705,0.247257942,0.248123571,0.247690757,0.015789094782308666,0.00043281449999998944,True
3,0.2573579751299185,-0.15951851524585975,0.245168552,0.245893604,0.245531078,0.015514956851176317,0.000362525999999988,True
3,0.2573579751299185,-0.15619072430367606,0.243200736,0.244505516,0.243853126,0.015303623951777083,0.0006523900000000027,True
3,0.2573579751299185,-0.15536050403619098,0.242761365,0.244060254,0.243410809,0.015248156842805647,0.0006494444999999988,True
3,0.2573579751299185,-0.1545309736297807,0.242318837,0.24361189,0.242965364,0.015192399250684965,0.0006465264999999942,True
3,0.2573579751299185,-0.1528739719989771,0.2413075,0.242589732,0.241948616,0.015065512679232854,0.0006411159999999971,True
3,0.2573579751299185,-0.1512197114811753,0.240749026,0.241557338,0.241153182,0.014966616290059881,0.00040415600000000274,True
3,0.2573579751299185,-0.14956818418365178,0.239713137,0.240971559,0.240342348,0.014866140404665603,0.0006292110000000045,True
3,0.2573579751299185,-0.1479193787725566,0.238894531,0.240141391,0.239517961,0.014764332008726188,0.0006234300000000081,True
3,0.2573579751299185,-0.14709599440741541,0.238536517,0.239326946,0.238931732,0.01469214796460835,0.0003952145000000046,True
3,0.2573579751299185,-0.14627328744636117,0.237949219,0.239185356,0.238567287,0.01464736198160904,0.0006180684999999991,True
3,0.2573579751299185,-0.14462990244009385,0.237103709,0.238328695,0.237716202,0.014543039936180282,0.0006124930000000056,True
3,0.2573579751299185,-0.14298921256396155,0.236355095,0.237238243,0.236796669,0.014430746868145591,0.00044157400000000013,True
3,0.2573579751299185,-0.14135121129425016,0.235371627,0.236574916,0.235973272,0.014330563237300096,0.0006016444999999981,True
3,0.2573579751299185,-0.1397158875356991,0.23437662,0.235678085,0.235027353,0.01421590294006759,0.0006507325000000008,True
3,0.2573579751299185,-0.13889922742074456,0.234199507,0.234955375,0.234577441,0.0141615281329402,0.00037793399999999644,True
3,0.2573579751299185,-0.13808323369535658,0.233693509,0.234875335,0.234284422,0.01412617089577329,0.0005909129999999985,True
3,0.2573579751299185,-0.1364532422155262,0.232779829,0.23395148,0.233365654,0.014015593972758084,0.0005858254999999979,True
3,0.2573579751299185,-0.1348259021405363,0.232064744,0.232803973,0.232434358,0.013903952678164655,0.00036961450000000395,True
3,0.2573579751299185,-0.1332012059992694,0.23122817,0.232169765,0.231698967,0.013816111390491732,0.00047079749999999476,True
3,0.2573579751299185,-0.13157914635510726,0.23016914,0.231310339,0.23073974,0.013701951589306316,0.0005705995000000047,True
3,0.2573579751299185,-0.13076910155147975,0.229842565,0.230669064,0.230255814,0.013644538181688082,0.00041324950000000416,True
3,0.2573579751299185,-0.12995971238937282,0.229305385,0.230436642,0.229871014,0.013598971201278377,0.0005656284999999983,True
3,0.2573579751299185,-0.12834289675037167,0.228427318,0.229548814,0.228988066,0.013494702950426627,0.0005607479999999998,True
3,0.2573579751299185,-0.12672869212017315,0.227737597,0.228445174,0.228091385,0.013389223636708402,0.0003537884999999935,True
3,0.2573579751299185,-0.12511708781456019,0.226729211,0.227831286,0.227280248,0.013294163635340172,0.0005510374999999901,True
3,0.2573579751299185,-0.12350807773036973,0.225808162,0.226900997,0.22635458,0.01318609509842713,0.0005464174999999932,True
3,0.2573579751299185,-0.12270454192529709,0.225441577,0.226233194,0.225837385,0.013125906422476066,0.00039580849999999723,True
3,0.2573579751299185,-0.12190165127164691,0.224972029,0.226055391,0.22551371,0.013088308721629601,0.0005416810000000022,True
3,0.2573579751299185,-0.12029780128053895,0.224120551,0.225194618,0.224657584,0.012989122096059092,0.0005370335000000059,True
3,0.2573579751299185,-0.118696520631769,0.223350855,0.22402878,0.223689818,0.012877455661743097,0.0003389625000000118,True
3,0.2573579751299185,-0.11709779885975181,0.22237214,0.22342813,0.222900135,0.012786694641704382,0.0005279950000000033,True
3,0.2573579751299185,-0.11550162891991193,0.221475478,0.222522677,0.221999077,0.012683524978135647,0.0005235994999999993,True
3,0.2573579751299185,-0.11470449946541338,0.221069073,0.221827764,0.221448418,0.012620681157761503,0.0003793455000000029,True
3,0.2573579751299185,-0.1139080037995616,0.220469416,0.22169681,0.221083113,0.012579076929767289,0.0006136969999999964,True
3,0.2573579751299185,-0.1123169131611067,0.219731653,0.22076141,0.220246531,0.0124840581942165,0.0005148784999999961,True
3,0.2573579751299185,-0.11072835007104549,0.219069074,0.219626132,0.219347603,0.012382359722268045,0.0002785289999999996,True
3,0.2573579751299185,-0.10914230762709168,0.218018678,0.219031324,0.218525001,0.012289660697351682,0.000506323000000003,True
3,0.2573579751299185,-0.10755877561732008,0.217138343,0.218142672,0.217640507,0.012190375651506748,0.0005021644999999991,True
3,0.2573579751299185,-0.10676794896091768,0.216692269,0.217510873,0.217101571,0.012130077152360622,0.0004093020000000003,True
3,0.2573579751299185,-0.10597774832894795,0.216060823,0.217238445,0.216649634,0.012079627727021838,0.0005888109999999946,True
3,0.2573579751299185,-0.10439921563256482,0.215330605,0.216408441,0.215869523,0.011992791812890266,0.0005389179999999993,True
3,0.2573579751299185,-0.10282317077503604,0.21458188,0.215294715,0.214938297,0.0118895450837793,0.0003564174999999975,True
3,0.2573579751299185,-0.10124960703335974,0.213637892,0.214609933,0.214123913,0.011799618700109697,0.0004860205000000034,True
3,0.2573579751299185,-0.0996785144000411,0.212678623,0.213730631,0.213204627,0.011698518928116792,0.0005260039999999966,True
3,0.2573579751299185,-0.09889389273945672,0.21236816,0.213066779,0.21271747,0.011645119482254692,0.0003493095000000057,True
3,0.2573579751299185,-0.09810988622739517,0.211791268,0.212834896,0.212313082,0.011600885499972471,0.0005218139999999954,True
3,0.2573579751299185,-0.09654371589724055,0.210973832,0.212008989,0.21149141,0.011511266173777557,0.0005175785000000044,True
3,0.2573579751299185,-0.09497999352181559,0.210224332,0.210909061,0.210566697,0.011410823829403907,0.0003423644999999975,True
3,0.2573579751299185,-0.09341871255686655,0.209200841,0.210219789,0.209710315,0.011318196147130635,0.0005094739999999959,True
3,0.2573579751299185,-0.09185986648703003,0.208331237,0.209342196,0.208836717,0.011224095300976143,0.0005054795000000029,True
3,0.2573579751299185,-0.09108135320884805,0.208057931,0.208729279,0.208393605,0.011176515019671554,0.00033567399999999414,True
3,0.2573579751299185,-0.09030344554214438,0.207444253,0.208447379,0.207945816,0.011128535202837412,0.0005015629999999965,True
3,0.2573579751299185,-0.08874944437222325,0.206539995,0.207535437,0.207037716,0.011031550738976197,0.0004977209999999926,True
3,0.2573579751299185,-0.08719785328434429,0.205783379,0.206441981,0.20611268,0.010933193928046137,0.00032930100000000406,True
3,0.2573579751299185,-0.08564866590228216,0.204761837,0.205823738,0.205292788,0.01084638501079626,0.000530950500000002,True
3,0.2573579751299185,-0.08410187587771223,0.203886869,0.204940716,0.204413793,0.01075370267390509,0.0005269234999999983,True
3,0.2573579751299185,-0.08332937660753088,0.203563848,0.204210047,0.203886948,0.01069834209004365,0.000323099500000007,True
3,0.2573579751299185,-0.08255747363186454,0.202993763,0.204039713,0.203516738,0.010659526094395147,0.0005229750000000088,True
3,0.2573579751299185,-0.08101545288679132,0.202082611,0.20312082,0.202601716,0.010563889986972375,0.0005191045000000061,True
3,0.2573579751299185,-0.07947580739187009,0.201391539,0.202025709,0.201708624,0.010470961540192404,0.00031708499999999473,True
3,0.2573579751299185,-0.07793852768047703,0.200364052,0.201386881,0.200875466,0.010384639517649799,0.0005114145000000014,True
3,0.2573579751299185,-0.07640360757109084,0.199476287,0.200491661,0.199983974,0.010292669303730904,0.0005076869999999928,True
3,0.2573579751299185,-0.07563703118426476,0.199103221,0.199803742,0.199453481,0.010238135464369282,0.00035026050000000475,True
3,0.2573579751299185,-0.07487104090895384,0.198414382,0.199577721,0.198996052,0.01019122878951551,0.0005816695000000066,True
3,0.2573579751299185,-0.07334081833762714,0.19764422,0.198722043,0.198183132,0.010108134358450309,0.0005389114999999889,True
3,0.2573579751299185,-0.0718129337702074,0.196929582,0.197541165,0.197235373,0.010011686511324435,0.00030579149999999944,True
3,0.2573579751299185,-0.07028738114600737,0.195889174,0.196951745,0.19642046,0.009929127293850804,0.0005312855000000061,True
3,0.2573579751299185,-0.06876415121685524,0.194982092,0.196037275,0.195509684,0.009837260644655042,0.0005275915000000075,True
3,0.2573579751299185,-0.06800340545567422,0.19463395,0.195385103,0.195009527,0.009786993248951253,0.0003755765000000022,True
3,0.2573579751299185,-0.06724323905825481,0.194055391,0.195178119,0.194616755,0.009747608652913305,0.0005613640000000086,True
3,0.2573579751299185,-0.06572463549316838,0.193183527,0.19422426,0.193703893,0.009656379583769574,0.000520366500000008,True
3,0.2573579751299185,-0.06420833458848327,0.192438899,0.193103444,0.192771171,0.009563608777892542,0.0003322725000000082,True
3,0.2573579751299185,-0.06269433043641866,0.191451637,0.192478289,0.191964963,0.009483782163391886,0.0005133259999999945,True
3,0.2573579751299185,-0.06118261396510224,0.190444921,0.191610524,0.191027722,0.009391401859011012,0.0005828015000000075,True
3,0.2573579751299185,-0.060427611849172905,0.1901886,0.190914729,0.190551664,0.009344651774155157,0.000363064499999996,True
3,0.2573579751299185,-0.05967317933141784,0.189780893,0.190432263,0.190106578,0.009301048730829752,0.00032568499999999223,True
3,0.2573579751299185,-0.058166020717066544,0.188661016,0.189739603,0.18920031,0.009212580975999292,0.0005392935000000099,True
3,0.2573579751299185,-0.056661129153535356,0.187951581,0.188666022,0.188308801,0.009125966436577818,0.00035722049999999117,True
3,0.2573579751299185,-0.05515849888604306,0.186862987,0.187998829,0.187430908,0.009041074525255485,0.000567920999999999,True
3,0.2573579751299185,-0.05365812418412327,0.186037308,0.187095462,0.186566385,0.008957863161154794,0.0005290769999999889,True
3,0.2573579751299185,-0.052908779634076475,0.185721387,0.186424676,0.186073031,0.008910549661245156,0.0003516445000000118,True
3,0.2573579751299185,-0.052159996180855754,0.185118477,0.186170141,0.185644309,0.008869536218940875,0.0005258320000000039,True
3,0.2573579751299185,-0.05066411026013984,0.184177539,0.185292513,0.184735026,0.008782863294561277,0.0005574869999999954,True
3,0.2573579751299185,-0.0491704576218213,0.183491709,0.184184395,0.183838052,0.008697780627522815,0.00034634299999999896,True
3,0.2573579751299185,-0.04767903265475321,0.182436011,0.183468899,0.182952455,0.008614183403807015,0.0005164439999999909,True
3,0.2573579751299185,-0.046189829771292844,0.181495962,0.182591329,0.182043645,0.008528814647973166,0.000547683499999993,True
3,0.2573579751299185,-0.045446058628459594,0.181256353,0.181938992,0.181597672,0.008487077821909527,0.00034131949999999245,True
3,0.2573579751299185,-0.044702840270019764,0.180669145,0.181690161,0.181179653,0.008448050047406262,0.0005105079999999929,True
3,0.2573579751299185,-0.04321805862387229,0.179750061,0.180765377,0.180257719,0.008362292862087364,0.000507658000000008,True
3,0.2573579751299185,-0.04173547932882167,0.179009197,0.179682357,0.179345777,0.008277895523050222,0.0003365799999999891,True
3,0.2573579751299185,-0.040255093780515214,0.178108345,0.178978663,0.178543504,0.008204001638340406,0.0004351590000000044,True
3,0.2573579751299185,-0.038776896534448435,0.177049657,0.178115205,0.177582431,0.008115917520363935,0.0005327739999999997,True
3,0.2573579751299185,-0.03803861754367803,0.176810593,0.177408413,0.177109503,0.008072747329304896,0.00029890999999999945,True
3,0.2573579751299185,-0.03730088216868873,0.176166519,0.177226542,0.17669653,0.008035144153632816,0.0005300114999999966,True
3,0.2573579751299185,-0.035827042174321526,0.175323895,0.176312622,0.175818258,0.007955465129101199,0.0004943634999999974,True
3,0.2573579751299185,-0.03435537222285689,0.174586334,0.175176652,0.174881493,0.007870917050120196,0.0002951589999999893,True
3,0.2573579751299185,-0.03288586386811778,0.173560146,0.174539226,0.174049686,0.007796220597119288,0.0004895399999999966,True
3,0.2573579751299185,-0.03141851179988964,0.172638883,0.173613377,0.17312613,0.0077137022861594245,0.0004872470000000101,True
3,0.2573579751299185,-0.030685642397509025,0.17233044,0.172913805,0.172622123,0.007668855203862351,0.0002916825000000012,True
3,0.2573579751299185,-0.029953310729785746,0.171755916,0.172725951,0.172240933,0.00763502334952566,0.0004850174999999901,True
3,0.2573579751299185,-0.02849025230442765,0.17071706,0.171811593,0.171264326,0.007548687562135139,0.0005472665000000043,True
3,0.2573579751299185,-0.027029331292245922,0.170100934,0.170741991,0.170421462,0.007474569842158557,0.0003205285000000002,True
3,0.2573579751299185,-0.025570542483065468,0.169071655,0.170029229,0.169550442,0.007398360399479508,0.0004787870000000083,True
3,0.2573579751299185,-0.02411387761476857,0.168206166,0.169159883,0.168683024,0.0073228541954999775,0.0004768585000000103,True
3,0.2573579751299185,-0.02338634011088074,0.1678896,0.168524174,0.168206887,0.007281572496080897,0.00031728699999999943,True
3,0.2573579751299185,-0.022659331533022263,0.167311981,0.168262009,0.167786995,0.007245264138763475,0.00047501399999999583,True
3,0.2573579751299185,-0.021206899104465018,0.166452047,0.167398535,0.166925291,0.007171036201199055,0.00047324399999999767,True
3,0.2573579751299185,-0.01975657215673392,0.165688371,0.166317123,0.166002747,0.00709199107612481,0.0003143760000000051,True
3,0.2573579751299185,-0.018308346629832706,0.164706149,0.16564606,0.165176105,0.007021535122996839,0.00046995550000000774,True
3,0.2573579751299185,-0.01686221441041432,0.16381937,0.164756245,0.164287807,0.0069462161887672074,0.00046843750000000184,True
3,0.2573579751299185,-0.016139931782281056,0.163489274,0.164175251,0.163832262,0.0069077480025810985,0.00034298850000000214,True
3,0.2573579751299185,-0.015418170469828194,0.162964323,0.16389833,0.163431326,0.006873979611279421,0.00046700350000000723,True
3,0.2573579751299185,-0.01397620979971019,0.162078123,0.163009441,0.162543782,0.006799521509326345,0.00046565900000000715,True
3,0.2573579751299185,-0.012536324374029486,0.161346285,0.161965489,0.161655887,0.006725439661167985,0.00030960199999999216,True
3,0.2573579751299185,-0.011098509237765375,0.160334746,0.16126122,0.160797983,0.006654245575433137,0.00046323700000000523,True
3,0.2573579751299185,-0.009662759455786261,0.159476373,0.160400701,0.159938537,0.006583303377715098,0.000462164000000001,True
3,0.2573579751299185,-0.00894565633766647,0.159065648,0.159988972,0.15952731,0.006549493493115732,0.00046166200000000157,True
3,0.2573579751299185,-0.008229067087954064,0.158646594,0.159568965,0.159107779,0.006515090574504306,0.0004611855000000026,True
3,0.2573579751299185,-0.006797427251579945,0.157783344,0.158703953,0.158243649,0.006444514553354313,0.00046030450000000833,True
3,0.2573579751299185,-0.005367835083473996,0.157008823,0.157682789,0.157345806,0.0063715922269362065,0.00033698299999999903,True
3,0.2573579751299185,-0.003940282727998922,0.15613856,0.156995066,0.156566813,0.006308659005892627,0.00042825299999998956,True
3,0.2573579751299185,-0.0025147663760438886,0.155233538,0.156150071,0.155691804,0.006238341317917927,0.0004582664999999986,True
3,0.2573579751299185,-0.0018027690120025021,0.15479839,0.155714427,0.155256409,0.006203498831968397,0.00045801849999999034,True
3,0.2573579751299185,-0.0010912782275456852,0.154232275,0.155330988,0.154781631,0.006165615933478469,0.0005493565000000006,True
3,0.2573579751299185,0.0003301864824431488,0.153558117,0.154533984,0.154046051,0.006107152574329528,0.00048793350000000957,True
3,0.2573579751299185,0.0017496325000004073,0.152956261,0.153626807,0.153291534,0.006047473464780099,0.00033527299999999705,True
3,0.2573579751299185,0.0031670675429460145,0.151951728,0.152926784,0.152439256,0.00598041430810666,0.00048752800000000096,True
3,0.2573579751299185,0.004582496307225131,0.15115359,0.152128617,0.151641103,0.005917952845344046,0.0004875134999999947,True
3,0.2573579751299185,0.005289459113412066,0.150709855,0.151684963,0.151197409,0.005883372263972939,0.00048755400000000115,True
3,0.2573579751299185,0.005995923470278847,0.15031751,0.151292765,0.150805138,0.005852883877623742,0.0004876275000000041,True
3,0.2573579751299185,0.007407356669002087,0.14944292,0.150479655,0.149961287,0.005787565896337267,0.0005183674999999915,True
3,0.2573579751299185,0.008816800531536221,0.148895389,0.149566745,0.149231067,0.00573133929340697,0.0003356780000000059,True
3,0.2573579751299185,0.010224259667877917,0.147942209,0.148919777,0.148430993,0.005670049060557118,0.000488784000000006,True
3,0.2573579751299185,0.01162974163528642,0.147070883,0.148110978,0.147590931,0.005606050110691784,0.0005200474999999954,True
3,0.2573579751299185,0.0123317425450755,0.146772997,0.147691459,0.147232228,0.005578833487845305,0.0004592310000000044,True
3,0.2573579751299185,0.013033250008222709,0.146403757,0.147323019,0.146863388,0.005550916780429403,0.000459631000000002,True
3,0.2573579751299185,0.01443479229155923,0.145634426,0.146616912,0.146125669,0.005495290502703977,0.0004912429999999884,True
3,0.2573579751299185,0.015834373003029038,0.145008008,0.145685023,0.145346515,0.005436844064397502,0.0003385075000000015,True
3,0.2573579751299185,0.017231996642800493,0.144093155,0.145018791,0.144555973,0.005377862739808251,0.0004628180000000037,True
3,0.2573579751299185,0.018627670638202146,0.143382151,0.144372397,0.143877274,0.005327482508256691,0.0004951230000000001,True
3,0.2573579751299185,0.019324777850198843,0.142979518,0.143971365,0.143475441,0.005297765948148387,0.0004959234999999951,True
3,0.2573579751299185,0.020021399442239827,0.142627992,0.14362151,0.143124751,0.0052718994587655395,0.0004967589999999994,True
3,0.2573579751299185,0.021413187490693413,0.1420168,0.142826967,0.142421883,0.00522024730355983,0.00040508350000000026,True
3,0.2573579751299185,0.022803042134567783,0.14129952,0.141987808,0.141643664,0.0051633544097923765,0.0003441439999999907,True
3,0.2573579751299185,0.0241909677632519,0.140285871,0.141417132,0.140851501,0.0051057622714543146,0.0005656304999999973,True
3,0.2573579751299185,0.025576968749237504,0.139602848,0.140676336,0.140139592,0.005054280359454996,0.0005367440000000057,True
3,0.2573579751299185,0.026269250019734722,0.139529144,0.140162168,0.139845656,0.005033100378738421,0.0003165120000000049,True
3,0.2573579751299185,0.026961052368403952,0.139000913,0.140016381,0.139508647,0.005008871434225464,0.0005077339999999958,True
3,0.2573579751299185,0.0283432219755531,0.138353384,0.139310616,0.138832,0.004960401054286178,0.00047861600000000115,True
3,0.2573579751299185,0.029723484797132767,0.137787648,0.138493765,0.138140707,0.004911124904601128,0.00035305849999998917,True
3,0.2573579751299185,0.031101845118903928,0.137111111,0.137950816,0.137530964,0.004867865892940975,0.0004198524999999981,True
3,0.2573579751299185,0.03247830721026613,0.13632135,0.137296799,0.136809075,0.004816897932953813,0.0004877244999999947,True
3,0.2573579751299185,0.03316582889803936,0.136005594,0.136984443,0.136495019,0.004794808179779331,0.0004894245000000019,True
3,0.2573579751299185,0.0338528782244815,0.135743288,0.136660136,0.136201712,0.00477422369550622,0.00045842399999999894,True
3,0.2573579751299185,0.03522556238653935,0.135051213,0.13604097,0.135546092,0.004728371950596023,0.0004948785000000039,True
3,0.2573579751299185,0.03659636390537928,0.134575007,0.135173625,0.134874316,0.004681619801558264,0.0002993089999999976,True
3,0.2573579751299185,0.03796528986221113,0.133850085,0.134788983,0.134319534,0.004643184957215257,0.0004694489999999968,True
3,0.2573579751299185,0.03933234442227924,0.133208351,0.134155581,0.133681966,0.004599210410947759,0.0004736149999999967,True
3,0.2573579751299185,0.040015170565326094,0.133038357,0.133650116,0.133344236,0.004576001158648041,0.00030587950000000863,True
3,0.2573579751299185,0.0406975317350841,0.132583538,0.133539589,0.133061564,0.004556620697869624,0.0004780254999999928,True
3,0.2573579751299185,0.04206085881089323,0.132045018,0.133010248,0.132527633,0.004520125714214319,0.0004826150000000057,True
3,0.2573579751299185,0.04342232975621279,0.131595307,0.132222177,0.131908742,0.0044780072047858,0.0003134350000000008,True
3,0.2573579751299185,0.04478194866210185,0.130814485,0.131870371,0.131342428,0.004439639551309381,0.0005279429999999891,True
3,0.2573579751299185,0.04613972246897608,0.130475358,0.131329164,0.130902261,0.00440993234500627,0.00042690299999999237,True
3,0.2573579751299185,0.04681791866646902,0.130108865,0.131039226,0.130574045,0.004387845701564168,0.0004651805000000092,True
3,0.2573579751299185,0.04749565427197236,0.129800247,0.130736107,0.130268177,0.004367312835920026,0.0004679299999999914,True
3,0.2573579751299185,0.04884975096553215,0.129360821,0.130234896,0.129797859,0.004335834419998503,0.00043703750000000097,True
3,0.2573579751299185,0.050202016560441654,0.128944306,0.129460664,0.129202485,0.004296149287294348,0.00025817899999999727,True
3,0.2573579751299185,0.05357470094942085,0.12767699,0.128286862,0.127981926,0.0042153623676607,0.00030493600000000565,True
